 Scan_Point	Freq (Hz)	Pout (DBM)
637	1800000000	-53.5638
638	1800000000	-53.5337
639	1800000000	-53.5119
640	1800000000	-53.4846
641	1800000000	-53.4637
642	1800000000	-53.4431
643	1800000000	-53.4113
644	1800000000	-53.3954
645	1800000000	-53.3695
646	1800000000	-53.3506
647	1800000000	-53.3239
648	1800000000	-53.3038
649	1800000000	-53.2869
650	1800000000	-53.2555
651	1800000000	-53.2422
652	1800000000	-53.2124
653	1800000000	-53.2042
654	1800000000	-53.1786
655	1800000000	-53.1637
656	1800000000	-53.1346
657	1800000000	-53.1192
658	1800000000	-53.0953
659	1800000000	-53.096
660	1800000000	-53.06
661	1800000000	-53.0465
662	1800000000	-53.0176
663	1800000000	-53.0098
664	1800000000	-52.9908
665	1800000000	-52.973
666	1800000000	-52.9511
667	1800000000	-52.9373
668	1800000000	-52.9151
669	1800000000	-52.9005
670	1800000000	-52.8832
671	1800000000	-52.864
672	1800000000	-52.8544
673	1800000000	-52.8432
674	1800000000	-52.8203
675	1800000000	-52.8092
676	1800000000	-52.7931
677	1800000000	-52.7756
678	1800000000	-52.7614
679	1800000000	-52.7499
680	1800000000	-52.7345
681	1800000000	-52.7221
682	1800000000	-52.7042
683	1800000000	-52.6933
684	1800000000	-52.6805
685	1800000000	-52.6565
686	1800000000	-52.6532
687	1800000000	-52.6424
688	1800000000	-52.6257
689	1800000000	-52.6076
690	1800000000	-52.6025
691	1800000000	-52.5886
692	1800000000	-52.578
693	1800000000	-52.5647
694	1800000000	-52.5569
695	1800000000	-52.5399
696	1800000000	-52.5295
697	1800000000	-52.521
698	1800000000	-52.5107
699	1800000000	-52.5005
700	1800000000	-52.4967
701	1800000000	-52.4877
702	1800000000	-52.4825
703	1800000000	-52.4651
704	1800000000	-52.4592
705	1800000000	-52.4536
706	1800000000	-52.4367
707	1800000000	-52.4279
708	1800000000	-52.4238
709	1800000000	-52.4145
710	1800000000	-52.4071
711	1800000000	-52.3948
712	1800000000	-52.3927
713	1800000000	-52.3903
714	1800000000	-52.3835
715	1800000000	-52.3644
716	1800000000	-52.3668
717	1800000000	-52.3567
718	1800000000	-52.3523
719	1800000000	-52.3441
720	1800000000	-52.3362
721	1800000000	-52.3397
722	1800000000	-52.3342
723	1800000000	-52.3187
724	1800000000	-52.3185
725	1800000000	-52.3059
726	1800000000	-52.3097
727	1800000000	-52.3011
728	1800000000	-52.308
729	1800000000	-52.3051
730	1800000000	-52.2904
731	1800000000	-52.2959
732	1800000000	-52.2894
733	1800000000	-52.291
734	1800000000	-52.2936
735	1800000000	-52.2896
736	1800000000	-52.2892
737	1800000000	-52.2873
738	1800000000	-52.291
739	1800000000	-52.2906
740	1800000000	-52.2883
741	1800000000	-52.2859
742	1800000000	-52.2888
743	1800000000	-52.2793
744	1800000000	-52.2938
745	1800000000	-52.2934
746	1800000000	-52.2864
747	1800000000	-52.2939
748	1800000000	-52.2957
749	1800000000	-52.3007
750	1800000000	-52.2965
751	1800000000	-52.2979
752	1800000000	-52.2935
753	1800000000	-52.2923
754	1800000000	-52.3047
755	1800000000	-52.3018
756	1800000000	-52.3036
757	1800000000	-52.2987
758	1800000000	-52.3004
759	1800000000	-52.3125
760	1800000000	-52.3161
761	1800000000	-52.3241
762	1800000000	-52.323
763	1800000000	-52.3367
764	1800000000	-52.3312
765	1800000000	-52.3408
766	1800000000	-52.3496
767	1800000000	-52.3497
768	1800000000	-52.3525
769	1800000000	-52.3628
770	1800000000	-52.3579
771	1800000000	-52.3719
772	1800000000	-52.3807
773	1800000000	-52.3808
774	1800000000	-52.3865
775	1800000000	-52.3939
776	1800000000	-52.4046
777	1800000000	-52.415
778	1800000000	-52.418
779	1800000000	-52.4273
780	1800000000	-52.4307
781	1800000000	-52.445
782	1800000000	-52.4535
783	1800000000	-52.4612
784	1800000000	-52.4684
785	1800000000	-52.4792
786	1800000000	-52.4869
787	1800000000	-52.5003
788	1800000000	-52.5098
789	1800000000	-52.5199
790	1800000000	-52.5246
791	1800000000	-52.5358
792	1800000000	-52.5502
793	1800000000	-52.5561
794	1800000000	-52.565
795	1800000000	-52.5822
796	1800000000	-52.5957
797	1800000000	-52.6075
798	1800000000	-52.617
799	1800000000	-52.626
800	1800000000	-52.6406
801	1800000000	-52.6524
802	1800000000	-52.668
803	1800000000	-52.674
804	1800000000	-52.7017
805	1800000000	-52.7039
806	1800000000	-52.7195
807	1800000000	-52.7336
808	1800000000	-52.7497
809	1800000000	-52.7598
810	1800000000	-52.7785
811	1800000000	-52.7875
812	1800000000	-52.8071
813	1800000000	-52.8231
814	1800000000	-52.8459
815	1800000000	-52.8513
816	1800000000	-52.8694
817	1800000000	-52.8875
818	1800000000	-52.9025
819	1800000000	-52.9174
820	1800000000	-52.9367
821	1800000000	-52.9483
822	1800000000	-52.9743
823	1800000000	-52.9925
824	1800000000	-53.0062
825	1800000000	-53.0252
826	1800000000	-53.0446
827	1800000000	-53.0647
828	1800000000	-53.0852
829	1800000000	-53.1023
830	1800000000	-53.1122
831	1800000000	-53.1388
832	1800000000	-53.1656
833	1800000000	-53.1785
834	1800000000	-53.1909
835	1800000000	-53.2211
836	1800000000	-53.2481
837	1800000000	-53.2693
838	1800000000	-53.2846
839	1800000000	-53.2975
840	1800000000	-53.3176
841	1800000000	-53.3439
842	1800000000	-53.378
843	1800000000	-53.3977
844	1800000000	-53.4133
845	1800000000	-53.4443
846	1800000000	-53.4687
847	1800000000	-53.481
848	1800000000	-53.5076
849	1800000000	-53.5387
850	1800000000	-53.556
851	1800000000	-53.5739
852	1800000000	-53.6066
853	1800000000	-53.6421
854	1800000000	-53.6658
855	1800000000	-53.6895
856	1800000000	-53.7098
857	1800000000	-53.7344
858	1800000000	-53.7746
859	1800000000	-53.7955
860	1800000000	-53.8239
861	1800000000	-53.8467
862	1800000000	-53.8765
863	1800000000	-53.8994
864	1800000000	-53.9218
865	1800000000	-53.9577
866	1800000000	-53.995
867	1800000000	-54.0116
868	1800000000	-54.0446
869	1800000000	-54.0834
870	1800000000	-54.0926
871	1800000000	-54.1264
872	1800000000	-54.1526
873	1800000000	-54.1958
874	1800000000	-54.2212
875	1800000000	-54.254
876	1800000000	-54.285
877	1800000000	-54.3072
878	1800000000	-54.343
879	1800000000	-54.3744
880	1800000000	-54.415
881	1800000000	-54.4437
882	1800000000	-54.4792
883	1800000000	-54.5124
884	1800000000	-54.5471
885	1800000000	-54.5726
886	1800000000	-54.6061
887	1800000000	-54.6517
888	1800000000	-54.6835
889	1800000000	-54.7244
890	1800000000	-54.7565
891	1800000000	-54.7904
892	1800000000	-54.827
893	1800000000	-54.8634
894	1800000000	-54.9
895	1800000000	-54.9264
896	1800000000	-54.9785
897	1800000000	-55.0068
898	1800000000	-55.0546
899	1800000000	-55.0931
900	1800000000	-55.1405
901	1800000000	-55.1751
902	1800000000	-55.1996
903	1800000000	-55.2512
904	1800000000	-55.2908
905	1800000000	-55.3373
906	1800000000	-55.3729
907	1800000000	-55.4088
908	1800000000	-55.4638
909	1800000000	-55.5057
910	1800000000	-55.5388
911	1800000000	-55.5727
912	1800000000	-55.6282
913	1800000000	-55.6818
914	1800000000	-55.7144
915	1800000000	-55.7645
916	1800000000	-55.8126
917	1800000000	-55.8501
918	1800000000	-55.9038
919	1800000000	-55.9414
920	1800000000	-56.0017
921	1800000000	-56.0457
922	1800000000	-56.0885
923	1800000000	-56.1343
924	1800000000	-56.183
925	1800000000	-56.2304
926	1800000000	-56.2796
927	1800000000	-56.3408
928	1800000000	-56.3794
929	1800000000	-56.4414
930	1800000000	-56.4839
931	1800000000	-56.5433
932	1800000000	-56.5924
933	1800000000	-56.6428
934	1800000000	-56.7079
935	1800000000	-56.7532
936	1800000000	-56.8068
937	1800000000	-56.8587
938	1800000000	-56.9079
939	1800000000	-56.9726
940	1800000000	-57.032
941	1800000000	-57.0883
942	1800000000	-57.1271
943	1800000000	-57.2086
944	1800000000	-57.2564
945	1800000000	-57.319
946	1800000000	-57.3835
947	1800000000	-57.4455
948	1800000000	-57.5121
949	1800000000	-57.5584
950	1800000000	-57.6151
951	1800000000	-57.6729
952	1800000000	-57.7487
953	1800000000	-57.8179
954	1800000000	-57.8671
955	1800000000	-57.947
956	1800000000	-58.0104
957	1800000000	-58.0732
958	1800000000	-58.144
959	1800000000	-58.2147
960	1800000000	-58.273
961	1800000000	-58.339
962	1800000000	-58.4187
963	1800000000	-58.4843
964	1800000000	-58.5534
965	1800000000	-58.6318
966	1800000000	-58.7173
967	1800000000	-58.7719
968	1800000000	-58.8533
969	1800000000	-58.9214
970	1800000000	-59.0086
971	1800000000	-59.0827
972	1800000000	-59.1569
973	1800000000	-59.2477
974	1800000000	-59.3054
975	1800000000	-59.4006
976	1800000000	-59.4747
977	1800000000	-59.5443
978	1800000000	-59.6313
979	1800000000	-59.7289
980	1800000000	-59.8148
981	1800000000	-59.9069
982	1800000000	-59.9928
983	1800000000	-60.0745
984	1800000000	-60.1595
985	1800000000	-60.2472
986	1800000000	-60.3436
987	1800000000	-60.4596
988	1800000000	-60.5493
989	1800000000	-60.6144
990	1800000000	-60.7184
991	1800000000	-60.832
992	1800000000	-60.9209
993	1800000000	-61.019
994	1800000000	-61.138
995	1800000000	-61.2212
996	1800000000	-61.323
997	1800000000	-61.4197
998	1800000000	-61.5256
999	1800000000	-61.6482
1000	1800000000	-61.7598
1001	1800000000	-61.8706
1002	1800000000	-61.9776
1003	1800000000	-62.1083
1004	1800000000	-62.2177
1005	1800000000	-62.317
1006	1800000000	-62.4471
1007	1800000000	-62.5713
1008	1800000000	-62.716
1009	1800000000	-62.82
1010	1800000000	-62.9168
1011	1800000000	-63.0741
1012	1800000000	-63.2057
1013	1800000000	-63.3182
1014	1800000000	-63.4747
1015	1800000000	-63.6026
1016	1800000000	-63.7306
1017	1800000000	-63.9129
1018	1800000000	-64.0303
1019	1800000000	-64.1797
1020	1800000000	-64.3304
1021	1800000000	-64.4833
1022	1800000000	-64.6188
1023	1800000000	-64.79
1024	1800000000	-64.9155
1025	1800000000	-65.1088
1026	1800000000	-65.2676
1027	1800000000	-65.4452
1028	1800000000	-65.6253
1029	1800000000	-65.7946
1030	1800000000	-65.9745
1031	1800000000	-66.1273
1032	1800000000	-66.3483
1033	1800000000	-66.5165
1034	1800000000	-66.7368
1035	1800000000	-66.9205
1036	1800000000	-67.1235
1037	1800000000	-67.3246
1038	1800000000	-67.5602
1039	1800000000	-67.7885
1040	1800000000	-68.0306
1041	1800000000	-68.2314
1042	1800000000	-68.4953
1043	1800000000	-68.7232
1044	1800000000	-68.9518
1045	1800000000	-69.2167
1046	1800000000	-69.5251
1047	1800000000	-69.7188
1048	1800000000	-70.0248
1049	1800000000	-70.344
1050	1800000000	-70.6521
1051	1800000000	-70.9542
1052	1800000000	-71.2361
1053	1800000000	-71.671
1054	1800000000	-71.9475
1055	1800000000	-72.3648
1056	1800000000	-72.7147
1057	1800000000	-73.08
1058	1800000000	-73.4644
1059	1800000000	-73.9053
1060	1800000000	-74.4434
1061	1800000000	-74.9123
1062	1800000000	-75.3116
1063	1800000000	-75.9538
1064	1800000000	-76.4362
1065	1800000000	-77.0436
1066	1800000000	-77.75
1067	1800000000	-78.3057
