Scan_Point	Freq (Hz)	Pout (DBM)
386	9000000000	-92.0989
387	9000000000	-92.3506
388	9000000000	-91.7757
389	9000000000	-91.8409
390	9000000000	-92.1996
391	9000000000	-92.3132
392	9000000000	-91.3725
393	9000000000	-91.4375
394	9000000000	-91.458
395	9000000000	-91.4494
396	9000000000	-90.9378
397	9000000000	-90.6368
398	9000000000	-91.0546
399	9000000000	-90.9624
400	9000000000	-90.4973
401	9000000000	-90.7104
402	9000000000	-90.3886
403	9000000000	-90.4035
404	9000000000	-90.141
405	9000000000	-90.3675
406	9000000000	-89.9918
407	9000000000	-90.0811
408	9000000000	-89.8246
409	9000000000	-89.8652
410	9000000000	-89.7979
411	9000000000	-89.454
412	9000000000	-89.2829
413	9000000000	-89.8282
414	9000000000	-89.1428
415	9000000000	-89.24
416	9000000000	-89.221
417	9000000000	-89.4321
418	9000000000	-88.8611
419	9000000000	-89.1715
420	9000000000	-89.2366
421	9000000000	-88.9629
422	9000000000	-89.2517
423	9000000000	-89.2024
424	9000000000	-89.4538
425	9000000000	-89.0016
426	9000000000	-88.8354
427	9000000000	-88.713
428	9000000000	-89.3374
429	9000000000	-89.0994
430	9000000000	-89.3377
431	9000000000	-89.3664
432	9000000000	-89.6958
433	9000000000	-89.1037
434	9000000000	-89.5546
435	9000000000	-89.5271
436	9000000000	-89.7415
437	9000000000	-89.651
438	9000000000	-89.6563
439	9000000000	-89.865
440	9000000000	-89.5434
441	9000000000	-90.2221
442	9000000000	-90.0737
443	9000000000	-90.4541
444	9000000000	-90.46
445	9000000000	-90.7858
446	9000000000	-90.8481
447	9000000000	-90.4373
448	9000000000	-90.4881
449	9000000000	-91.1426
450	9000000000	-90.86
451	9000000000	-91.2087
452	9000000000	-92.6558
453	9000000000	-91.1035
454	9000000000	-91.4436
455	9000000000	-91.4483
456	9000000000	-92.0346
457	9000000000	-92.1115
458	9000000000	-91.9797
459	9000000000	-91.8267
460	9000000000	-91.955
461	9000000000	-92.5284
462	9000000000	-91.6378
463	9000000000	-92.6154
464	9000000000	-92.6056
465	9000000000	-92.7941
466	9000000000	-93.1755
467	9000000000	-92.5734
468	9000000000	-93.1099
469	9000000000	-93.002
470	9000000000	-92.6982
471	9000000000	-93.4031
472	9000000000	-93.4499
473	9000000000	-93.8293
474	9000000000	-92.9621
475	9000000000	-93.7075
476	9000000000	-93.5975
477	9000000000	-94.8085
478	9000000000	-94.4481
479	9000000000	-93.8765
480	9000000000	-94.5633
481	9000000000	-94.3852
482	9000000000	-94.2229
483	9000000000	-94.2006
484	9000000000	-94.147
485	9000000000	-94.1952
486	9000000000	-94.6708
487	9000000000	-94.9935
488	9000000000	-94.9536
489	9000000000	-94.7322
490	9000000000	-94.8342
491	9000000000	-94.7287
492	9000000000	-95.4057
493	9000000000	-95.1352
494	9000000000	-95.0994
495	9000000000	-95.5871
496	9000000000	-95.8602
497	9000000000	-96.5286
498	9000000000	-96.115
499	9000000000	-97.372
500	9000000000	-97.3286
501	9000000000	-96.5096
502	9000000000	-96.7968
503	9000000000	-97.0239
504	9000000000	-96.7787
505	9000000000	-97.4254
506	9000000000	-97.6482
507	9000000000	-97.3854
508	9000000000	-97.5465
509	9000000000	-98.0061
510	9000000000	-97.171
511	9000000000	-98.0219
512	9000000000	-97.7128
513	9000000000	-100.0832
514	9000000000	-100.3191
515	9000000000	-99.0296
516	9000000000	-101.0883
517	9000000000	-100.3706
518	9000000000	-99.8833
519	9000000000	-99.6455
520	9000000000	-100.1555
521	9000000000	-100.9542
522	9000000000	-100.5303
523	9000000000	-102.1774
524	9000000000	-100.9178
525	9000000000	-102.9999
526	9000000000	-101.1107
527	9000000000	-102.03
528	9000000000	-100.0467
529	9000000000	-102.6974
530	9000000000	-103.3777
531	9000000000	-102.0886
532	9000000000	-101.6297
533	9000000000	-102.1924
534	9000000000	-102.0636
535	9000000000	-103.5795
536	9000000000	-102.9188
537	9000000000	-102.0366
538	9000000000	-103.4656
539	9000000000	-104.5269
540	9000000000	-101.5295
541	9000000000	-103.9302
542	9000000000	-103.6283
543	9000000000	-101.7126
544	9000000000	-102.8257
545	9000000000	-102.9723
546	9000000000	-105.0328
547	9000000000	-102.8415
548	9000000000	-101.3911
549	9000000000	-103.1771
550	9000000000	-102.5412
551	9000000000	-102.6608
552	9000000000	-102.8717
553	9000000000	-102.9236
554	9000000000	-103.6036
555	9000000000	-102.0107
556	9000000000	-103.0014
557	9000000000	-100.5537
558	9000000000	-101.6318
559	9000000000	-101.8731
560	9000000000	-101.26
561	9000000000	-101.1064
562	9000000000	-103.2065
563	9000000000	-102.4441
564	9000000000	-101.071
565	9000000000	-102.0555
566	9000000000	-101.8471
567	9000000000	-101.3535
568	9000000000	-102.0182
569	9000000000	-100.8309
570	9000000000	-101.7428
571	9000000000	-101.1198
572	9000000000	-100.1687
573	9000000000	-100.4067
574	9000000000	-101.5496
575	9000000000	-100.8033
576	9000000000	-100.6299
577	9000000000	-99.4956
578	9000000000	-99.5698
579	9000000000	-99.6752
580	9000000000	-100.0549
581	9000000000	-99.0116
582	9000000000	-99.5854
583	9000000000	-99.9071
584	9000000000	-99.1622
585	9000000000	-98.7076
586	9000000000	-97.7643
587	9000000000	-98.389
588	9000000000	-98.3656
589	9000000000	-97.6245
590	9000000000	-98.1841
591	9000000000	-97.6591
592	9000000000	-97.5009
593	9000000000	-97.4267
594	9000000000	-97.4927
595	9000000000	-97.2823
596	9000000000	-97.7991
597	9000000000	-96.5021
598	9000000000	-97.1768
599	9000000000	-97.0101
600	9000000000	-96.786
601	9000000000	-97.8413
602	9000000000	-97.3109
603	9000000000	-97.2645
604	9000000000	-97.0518
605	9000000000	-96.55
606	9000000000	-97.1897
607	9000000000	-97.5697
608	9000000000	-97.171
609	9000000000	-97.2063
610	9000000000	-97.5969
611	9000000000	-95.8522
612	9000000000	-97.9672
613	9000000000	-96.5254
614	9000000000	-96.382
